"Reference","Title","Abstract"
"429. Mol Ther. 2018 Apr 4;26(4):976-985. doi: 10.1016/j.ymthe.2018.01.022. Epub 2018 Feb 2.","In Vivo Expansion and Antitumor Activity of Coinfused CD28- and 4-1BB-Engineered  CAR-T Cells in Patients with B Cell Leukemia.","Several recent clinical trials have successfully incorporated a costimulatory domain derived from either CD28 or 4-1BB with the original CD3ζ T cell activating domain to form second-generation chimeric antigen receptors (CARs) that can increase the responsiveness and survival of CAR-engineered T (CAR-T) cells. However, a rigorous assessment of the individual benefits of these costimulatory  components relative to the in vivo performance of infused T cells in patients is  still lacking. Therefore, we have designed a study that allows us to investigate  and compare the impact of different costimulatory signal domains on CAR-T cells in vivo. Patients with B cell leukemia were infused with a mixture of two types of CD19-specific CAR-T cells, individually bearing CD28 (28ζ) and 4-1BB (BBζ) costimulatory signaling domains. We found that such a clinical procedure was feasible and safe. Complete remission (CR) was observed in five of seven enrolled patients, with two patients exhibiting durable CR lasting more than 15 months. The in vivo expansion pattern of 28ζ and BBζ CAR-T cells varied significantly among individual patients. These results confirm a feasible method of comparing different CAR designs within individual patients, potentially offering objective  insights that may facilitate the development of optimal CAR-T cell-based immunotherapies."

"430. Mol Ther. 2018 Apr 4;26(4):963-975. doi: 10.1016/j.ymthe.2018.01.020. Epub 2018 Mar 2.","Immunological Synapse Predicts Effectiveness of Chimeric Antigen Receptor Cells.","Chimeric antigen receptor (CAR)-modified T cell therapy has the potential to improve the overall survival of patients with malignancies by enhancing the effectiveness of CAR T cells. Precisely predicting the effectiveness of various CAR T cells represents one of todays key unsolved problems in immunotherapy. Here, we predict the effectiveness of CAR-modified cells by evaluating the quality of the CAR-mediated immunological synapse (IS) by quantitation of F-actin, clustering of tumor antigen, polarization of lytic granules (LGs), and distribution of key signaling molecules within the IS. Long-term killing capability, but not secretion of conventional cytokines or standard 4-hr cytotoxicity, correlates positively with the quality of the IS in two different CAR T cells that share identical antigen specificity. Xenograft model data confirm that the quality of the IS in vitro correlates positively with performance of CAR-modified immune cells in vivo. Therefore, we propose that the  quality of the IS predicts the effectiveness of CAR-modified immune cells, which  provides a novel strategy to guide CAR therapy."

"431. Mol Ther. 2018 Apr 4;26(4):986-995. doi: 10.1016/j.ymthe.2018.02.001. Epub 2018 Feb 8.","Adoptive Transfer of IL13Rα2-Specific Chimeric Antigen Receptor T Cells Creates a Pro-inflammatory Environment in Glioblastoma.","In order to fully harness the potential of immunotherapy with chimeric antigen receptor (CAR)-modified T cells, pre-clinical studies must be conducted in immunocompetent animal models that closely mimic the immunosuppressive malignant  glioma (MG) microenvironment. Thus, the goal of this project was to study the in vivo fate of T cells expressing CARs specific for the MG antigen IL13Rα2 (IL13Rα2-CARs) in immunocompetent MG models. Murine T cells expressing IL13Rα2-CARs with a CD28.ζ (IL13Rα2-CAR.CD28.ζ) or truncated signaling domain (IL13Rα2-CAR.Δ) were generated by retroviral transduction, and their effector function was evaluated both in vitro and in vivo. IL13Rα2-CAR.CD28.ζ T cells specificity toward IL13Rα2 was confirmed through cytokine production and cytolytic activity. In vivo, a single intratumoral injection of IL13Rα2-CAR.CD28.ζ T cells significantly extended the survival of IL13Rα2-expressing GL261 and SMA560 glioma-bearing mice; long-term survivors were resistant to re-challenge with IL13Rα2-negative and IL13Rα2-positive tumors. IL13Rα2-CAR.CD28.ζ T cells proliferated, produced cytokines (IFNγ, TNF-α), and promoted a phenotypically pro-inflammatory glioma microenvironment by inducing a  significant increase in the number of CD4+ and CD8+ T cells and CD8α+ dendritic cells and a decrease in Ly6G+ myeloid-derived suppressor cells (MDSCs). Our data  underline the significance of CAR T cell studies in immunocompetent hosts and further validate IL13Rα2-CAR T cells as an efficacious therapeutic strategy for MG."

"432. Onco Targets Ther. 2018 Apr 3;11:1767-1776. doi: 10.2147/OTT.S154853. eCollection 2018.","Metformin inhibits proliferation and cytotoxicity and induces apoptosis via AMPK  pathway in CD19-chimeric antigen receptor-modified T cells.","Background: CD19-chimericantigen receptor (CAR) modified T cells (CD19-CAR T cells) have been well documented to possess potent anti-tumor properties against  CD19-expressingleukemia cells. As a traditional medicine, metformin has been widely used to treat type II diabetes mellitus and more recently has become a candidate for the treatment of cancer. However, no report has revealed the direct effect of metformin on CD19-CAR T cell biological function and its underling mechanisms. Purpose: The purpose of this research was to explore the effect of metformin on CD19-CAR T cell biological function and the mechanisms involved. Methods: CD19-CAR T cells proliferation, apoptosis and cytotoxicity were mainly tested by CCK-8 assay, flow cytometry and ELISA. The detection of mechanism primarily used western blot. Bioluminescence imaging is the main application technology of animal studies. Results: In the current study, it was found that metformin inhibited CD19-CAR T cell proliferation and cytotoxicity and induced apoptosis. Furthermore, our study revealed that metformin activated AMPK and suppressed mTOR and HIF1α expression.  By using an AMPK inhibitor, compound C, we demonstrated the crucial roles of AMPK in CD19-CAR T cells when they were treated with metformin. Finally, we verified that metformin suppressed the cytotoxicity of CD19-CAR T cell in vivo. Conclusion: Taken together, these results indicated that metformin may play an important role in modulating CD19-CAR T cell biological functions in an AMPK-dependent and mTOR/HIF1α-independent manner."

"433. Acta Naturae. 2018 Apr-Jun;10(2):16-23.","Molecular Approaches to Safe and Controlled Engineered T-cell Therapy.","Chimeric antigen receptor-modified T-cell therapy (CAR-T therapy) is one of the fastest developing areas of immuno-oncology. Over the past decade, it has revolutionized the cell therapy modality and expedited its pace of development, from optimization of the structure of chimeric antigen receptors and animal model experiments to successful clinical application. The initial designs of the CAR configuration focused on increasing T-cell activation, cytotoxicity, and persistence. However, the first attempts to treat patients with CAR T cells have  demonstrated the need for increased safety and controlled activation of genetically modified T cells. Herein, we summarize the different molecular approaches to engineering chimeric antigen receptors for reducing the potential clinical risks of T-cell therapy."

"434. Biochim Biophys Acta Rev Cancer. 2018 Apr;1869(2):200-215. doi: 10.1016/j.bbcan.2018.01.005. Epub 2018 Jan 31.","Reformation in chimeric antigen receptor based cancer immunotherapy: Redirecting  natural killer cell.","Natural killer (NK) cells are an important subset of lymphocytes which play a critical role in host immunity against cancers. With MHC-independent recognition, short lifespan and potent cytotoxicity, NK cells make a promising candidate for chimeric antigen receptor (CAR)-engineered cancer immunotherapy. Due to innate biological properties of NK cells, CAR-NK may outperform CAR-T therapy in terms of less side effects and more universal access, which may become a great reformation in CAR-based cancer immunotherapy. The CARs used in peripheral blood  (PB) NK cells as well as NK cell line like NK-92 are the most important outfits defining antigenic specificity. The constructs of CARs used in NK cells from different sources vary, which all undergo generational optimization. The anti-tumor effects of CAR-NK have been validated in numerous preclinical trials for cancers, including hematologic malignancies and many solid tumors, which provide evidence for potential clinical application of CAR-NK. Additionally, this review concludes the challenges faced in the application of CAR-NK. Although CAR-NK is considered as one of the most possible off-the-shelf products, the improvement for the efficiency of expansion and transduction as well as the solution for underlying safety issues is still needed. Possible coping strategies for challenges and upgrades in techniques are also highlighted for future development in CAR-NK cancer immunotherapy."
