"Reference","Title","Abstract"
"395. J Mol Cell Biol. 2015 Dec;7(6):505-16. doi: 10.1093/jmcb/mjv022. Epub 2015 Apr 3.","The histone H3 lysine-27 demethylase Jmjd3 plays a critical role in specific regulation of Th17 cell differentiation.","Interleukin (IL) 17-producing T helper (Th17) cells play critical roles in the clearance of extracellular bacteria and fungi as well as the pathogenesis of various autoimmune diseases, such as multiple sclerosis, psoriasis, and ulcerative colitis. Although a global transcriptional regulatory network of Th17  cell differentiation has been mapped recently, the participation of epigenetic modifications in the differentiation process has yet to be elucidated. We demonstrated here that histone H3 lysine-27 (H3K27) demethylation, predominantly  mediated by the H3K27 demethylase Jmjd3, crucially regulated Th17 cell differentiation. Activation of naïve CD4(+) T cells immediately induced high expression of Jmjd3. Genetic depletion of Jmjd3 in CD4(+) T cells specifically impaired Th17 cell differentiation both in vitro and in vivo. Ectopic expression  of Jmjd3 largely rescued the impaired differentiation of Th17 cells in vitro in Jmjd3-deficient CD4(+) T cells. Importantly, Jmjd3-deficient mice were resistant  to the induction of experimental autoimmune encephalomyelitis (EAE). Furthermore, inhibition of the H3K27 demethylase activity with the specific inhibitor GSK-J4 dramatically suppressed Th17 cell differentiation in vitro. At the molecular level, Jmjd3 directly bound to and reduced the level of H3K27 trimethylation (me3) at the genomic sites of Rorc, which encodes the master Th17 transcription factor Rorγt, and Th17 cytokine genes such as Il17, Il17f, and Il22. Therefore, our studies established a critical role of Jmjd3-mediated H3K27 demethylation in  Th17 cell differentiation and suggest that Jmjd3 can be a novel therapeutic target for suppressing autoimmune responses."

"396. J Immunol. 2015 May 1;194(9):4350-61. doi: 10.4049/jimmunol.1401093. Epub 2015 Apr 1.","PLZF regulates CCR6 and is critical for the acquisition and maintenance of the Th17 phenotype in human cells.","Th17 cells, which express the chemokine receptor CCR6, are implicated in many immune-mediated disorders, such as psoriasis and multiple sclerosis. We found that expression levels of CCR6 on human effector/memory CD4(+) T cells reflect a  continuum of Th17 differentiation. By evaluating the transcriptome in cells with  increasing CCR6, we detected progressive upregulation of ZBTB16, which encodes the broad complex, tramtrack, bric-à-brac-zinc finger transcription factor promyelocytic leukemia zinc finger protein (PLZF). Using chromatin immunoprecipitation for modified histones, p300, and PLZF, we identified enhancer-like sites at -9/-10 and -13/-14 kb from the upstream transcription start site of CCR6 that bind PLZF in CCR6(+) cells. For Th cells from adult blood, both in the CCR6(+) memory population and in naive cells activated ex vivo, knockdown of ZBTB16 downregulated CCR6 and other Th17-associated genes. ZBTB16 and RORC (which encodes the master regulator RORγt) cross-regulate each  other, and PLZF binds at the RORC promoter in CCR6(+) cells. In naive Th cells from cord blood, ZBTB16 expression was confined to CD161(+) cells, which are Th17 cell precursors. ZBTB16 was not expressed in mouse Th17 cells, and Th17 cells could be made from luxoid mice, which harbor an inactivating mutation in Zbtb16.  These studies demonstrate a role for PLZF as an activator of transcription important both for Th17 differentiation and the maintenance of the Th17 phenotype in human cells, expand the role of PLZF as a critical regulator in the human adaptive immune system, and identify a novel, essential element in a regulatory network that is of significant therapeutic interest."

"397. Exp Dermatol. 2015 Jul;24(7):529-35. doi: 10.1111/exd.12710. Epub 2015 May 8.","Evidence that a neutrophil-keratinocyte crosstalk is an early target of IL-17A inhibition in psoriasis.","The response of psoriasis to antibodies targeting the interleukin (IL)-23/IL-17A  pathway suggests a prominent role of T-helper type-17 (Th17) cells in this disease. We examined the clinical and immunological response patterns of 100 subjects with moderate-to-severe psoriasis receiving 3 different intravenous dosing regimens of the anti-IL-17A antibody secukinumab (1 × 3 mg/kg or 1 × 10 mg/kg on Day 1, or 3 × 10 mg/kg on Days 1, 15 and 29) or placebo in a phase 2 trial. Baseline biopsies revealed typical features of active psoriasis, including epidermal accumulation of neutrophils and formation of microabscesses in >60% of  cases. Neutrophils were the numerically largest fraction of infiltrating cells containing IL-17 and may store the cytokine preformed, as IL-17A mRNA was not detectable in neutrophils isolated from active plaques. Significant clinical responses to secukinumab were observed 2 weeks after a single infusion, associated with extensive clearance of cutaneous neutrophils parallel to the normalization of keratinocyte abnormalities and reduction of IL-17-inducible neutrophil chemoattractants (e.g. CXCL1, CXCL8); effects on numbers of T cells and CD11c-positive dendritic cells were more delayed. Histological and immunological improvements were generally dose dependent and not observed in the  placebo group. In the lowest-dose group, a recurrence of neutrophils was seen in  some subjects at Week 12; these subjects relapsed faster than those without microabscesses. Our findings are indicative of a neutrophil-keratinocyte axis in  psoriasis that may involve neutrophil-derived IL-17 and is an early target of IL-17A-directed therapies such as secukinumab."

"398. Exp Dermatol. 2015 Jul;24(7):522-8. doi: 10.1111/exd.12709. Epub 2015 May 4.","CCL7 contributes to the TNF-alpha-dependent inflammation of lesional psoriatic skin.","Chemokines are small chemotactic proteins that have a crucial role in leukocyte recruitment into tissue. Targeting these mediators has been suggested as a potential therapeutic option in inflammatory skin diseases such as psoriasis. Using quantitative RT-PCR, we found CCL7, a chemokine ligand known to interact with multiple C-C chemokine receptors, to be markedly increased in lesional psoriasis as opposed to atopic dermatitis, lichen planus, non-lesional psoriatic  and normal control skin. Surprisingly, this increase in CCL7 mRNA expression exceeded that of all other chemokines investigated, and keratinocytes and dermal  blood endothelial cells were identified as its likely cellular sources. In an imiquimod-induced psoriasis-like mouse model, CCL7 had a profound impact on myeloid cell inflammation as well as on the upregulation of key pro-psoriatic cytokines such as CCL20, IL-12p40 and IL-17C, while its blockade led to an increase in the antipsoriatic cytokine IL-4. In humans receiving the TNF-α-blocker infliximab, CCL7 was downregulated in lesional psoriatic skin already within 16 hours after a single intravenous infusion. These data suggest that CCL7 acts as a driver of TNF-α-dependent Th1/Th17-mediated inflammation in lesional psoriatic skin."

"399. Skin Therapy Lett. 2015 Mar-Apr;20(2):1-4.","Interleukin-23 in the pathogenesis and treatment of psoriasis.","In the past three decades, major advances have been made in understanding the pathogenesis of psoriasis. The currently accepted theory is that T-cell mediated  immune dysregulation triggers keratinocyte hyperproliferation in psoriasis. Recent research indicates that the Th17/interleukin (IL)-23 pathway plays a prominent role in the amplification phase of psoriasis. The discovery of the Th17/ IL-23 pathway provides targets for new drug development. This review focuses on the role of IL-23 in psoriasis pathogenesis and the current therapies  targeting IL-23 that are in clinical trials."

"400. Rev Med Liege. 2014 Oct;69(10):555-8.","[Psoriasis syndrome with its comorbidities].","The recognition of a complex disorder associating skin psoriasis and its comorbidities has considerably progressed over recent years. Beyond the skin lesions, psoriatic arthritis, the metabolic syndrome, type II diabetes, cardiovascular disease, inflammatory bowel diseases, and some cancers represent a group of chronic systemic disorders. The process is initiated and sustained by an immunological pathway involving Th1, Th17 and Th22 lymphocytes. The recognition of this complex disorder indicates that the clinical impact of psoriasis is not exclusively limited to the skin only."
